year,geo_name,geo,diabetes,physical_inactivity
2016,"Ventura County, CA",05000US06111,0.090,0.167
2016,"Yolo County, CA",05000US06113,0.083,0.142
2015,"Yolo County, CA",05000US06113,0.068,0.144
2015,Yuba County,05000US06115,0.085,0.193
2016,Yuba County,05000US06115,0.092,0.151
2016,"Adams County, CO",05000US08001,0.076,0.200
2015,"Adams County, CO",05000US08001,0.070,0.195
2015,Alamosa County,05000US08003,0.071,0.206
2016,Alamosa County,05000US08003,0.089,0.189
2015,"Arapahoe County, CO",05000US08005,0.061,0.162
2016,"Arapahoe County, CO",05000US08005,0.070,0.162
2016,Archuleta County,05000US08007,0.091,0.149
2015,Archuleta County,05000US08007,0.063,0.158
2015,Baca County,05000US08009,0.083,0.225
2016,Baca County,05000US08009,0.092,0.216
2015,Bent County,05000US08011,0.070,0.217
2016,Bent County,05000US08011,0.092,0.228
2016,"Boulder County, CO",05000US08013,0.054,0.094
2015,"Boulder County, CO",05000US08013,0.047,0.097
2015,Broomfield County,05000US08014,0.059,0.130
2016,Broomfield County,05000US08014,0.057,0.128
2016,Chaffee County,05000US08015,0.078,0.151
2015,Chaffee County,05000US08015,0.070,0.163
2016,Cheyenne County,05000US08017,0.073,0.254
2015,Cheyenne County,05000US08017,0.071,0.234
2016,Clear Creek County,05000US08019,0.071,0.158
2015,Clear Creek County,05000US08019,0.067,0.156
2016,Conejos County,05000US08021,0.117,0.209
2015,Conejos County,05000US08021,0.069,0.203
2016,Costilla County,05000US08023,0.142,0.256
2015,Costilla County,05000US08023,0.082,0.214
2016,Crowley County,05000US08025,0.092,0.213
2015,Crowley County,05000US08025,0.066,0.215
2015,Custer County,05000US08027,0.079,0.202
2016,Custer County,05000US08027,0.106,0.186
2015,Delta County,05000US08029,0.086,0.196
2016,Delta County,05000US08029,0.091,0.175
2015,"Denver County, CO",05000US08031,0.063,0.138
2016,"Denver County, CO",05000US08031,0.068,0.126
2016,Dolores County,05000US08033,0.095,0.160
2015,Dolores County,05000US08033,0.075,0.177
2015,"Douglas County, CO",05000US08035,0.045,0.109
2016,"Douglas County, CO",05000US08035,0.054,0.111
2015,Eagle County,05000US08037,0.041,0.094
2016,Eagle County,05000US08037,0.055,0.104
2015,Elbert County,05000US08039,0.053,0.180
2016,Elbert County,05000US08039,0.064,0.178
2015,"El Paso County, CO",05000US08041,0.065,0.167
2016,"El Paso County, CO",05000US08041,0.065,0.162
2016,Fremont County,05000US08043,0.086,0.197
2015,Fremont County,05000US08043,0.084,0.188
2015,Garfield County,05000US08045,0.058,0.112
2016,Garfield County,05000US08045,0.065,0.118
2015,Gilpin County,05000US08047,0.067,0.187
2016,Gilpin County,05000US08047,0.072,0.170
2016,Grand County,05000US08049,0.068,0.123
2015,Grand County,05000US08049,0.054,0.145
2016,Gunnison County,05000US08051,0.057,0.117
2015,Gunnison County,05000US08051,0.048,0.120
2016,Hinsdale County,05000US08053,0.082,0.160
2015,Hinsdale County,05000US08053,0.070,0.167
2016,Huerfano County,05000US08055,0.123,0.221
2015,Huerfano County,05000US08055,0.087,0.219
2016,Jackson County,05000US08057,0.084,0.185
2015,Jackson County,05000US08057,0.068,0.178
2016,"Jefferson County, CO",05000US08059,0.061,0.121
2015,"Jefferson County, CO",05000US08059,0.058,0.132
2015,Kiowa County,05000US08061,0.085,0.206
2016,Kiowa County,05000US08061,0.089,0.213
2016,Kit Carson County,05000US08063,0.083,0.265
2015,Kit Carson County,05000US08063,0.086,0.235
2015,Lake County,05000US08065,0.052,0.167
2016,Lake County,05000US08065,0.074,0.157
2016,La Plata County,05000US08067,0.065,0.126
2015,La Plata County,05000US08067,0.056,0.133
2015,"Larimer County, CO",05000US08069,0.053,0.122
2016,"Larimer County, CO",05000US08069,0.059,0.121
2016,Las Animas County,05000US08071,0.108,0.221
2015,Las Animas County,05000US08071,0.081,0.200
2015,Lincoln County,05000US08073,0.086,0.221
2016,Lincoln County,05000US08073,0.078,0.215
2015,Logan County,05000US08075,0.075,0.203
2016,Logan County,05000US08075,0.076,0.210
2016,"Mesa County, CO",05000US08077,0.073,0.178
2015,"Mesa County, CO",05000US08077,0.076,0.178
2015,Mineral County,05000US08079,0.074,0.182
2016,Mineral County,05000US08079,0.087,0.192
2016,Moffat County,05000US08081,0.072,0.223
2015,Moffat County,05000US08081,0.068,0.246
2016,Montezuma County,05000US08083,0.087,0.196
2015,Montezuma County,05000US08083,0.063,0.204
2015,Montrose County,05000US08085,0.069,0.166
2016,Montrose County,05000US08085,0.094,0.171
2016,Morgan County,05000US08087,0.080,0.203
2015,Morgan County,05000US08087,0.076,0.204
2015,Otero County,05000US08089,0.079,0.207
2016,Otero County,05000US08089,0.107,0.212
2015,Ouray County,05000US08091,0.069,0.149
2016,Ouray County,05000US08091,0.083,0.135
2016,Park County,05000US08093,0.075,0.155
2015,Park County,05000US08093,0.061,0.181
2016,Phillips County,05000US08095,0.089,0.210
2015,Phillips County,05000US08095,0.077,0.205
2016,Pitkin County,05000US08097,0.062,0.095
2015,Pitkin County,05000US08097,0.049,0.102
2015,Prowers County,05000US08099,0.071,0.233
2016,Prowers County,05000US08099,0.099,0.223
2015,"Pueblo County, CO",05000US08101,0.090,0.188
2016,"Pueblo County, CO",05000US08101,0.098,0.198
2015,Rio Blanco County,05000US08103,0.060,0.168
2016,Rio Blanco County,05000US08103,0.067,0.176
2015,Rio Grande County,05000US08105,0.071,0.202
2016,Rio Grande County,05000US08105,0.104,0.196
2015,Routt County,05000US08107,0.039,0.103
2016,Routt County,05000US08107,0.057,0.116
2016,Saguache County,05000US08109,0.123,0.190
2015,Saguache County,05000US08109,0.060,0.186
2016,San Juan County,05000US08111,0.091,0.173
2015,San Juan County,05000US08111,0.064,0.165
2015,San Miguel County,05000US08113,0.048,0.128
2016,San Miguel County,05000US08113,0.062,0.133
2016,Sedgwick County,05000US08115,0.090,0.219
2015,Sedgwick County,05000US08115,0.079,0.214
2015,Summit County,05000US08117,0.040,0.092
2016,Summit County,05000US08117,0.056,0.091
2016,Teller County,05000US08119,0.077,0.171
2015,Teller County,05000US08119,0.070,0.170
2016,Washington County,05000US08121,0.079,0.183
2015,Washington County,05000US08121,0.071,0.198
2016,"Weld County, CO",05000US08123,0.068,0.176
2015,"Weld County, CO",05000US08123,0.063,0.177
2016,Yuma County,05000US08125,0.074,0.252
2015,Yuma County,05000US08125,0.064,0.209
2016,"Fairfield County, CT",05000US09001,0.083,0.203
2015,"Fairfield County, CT",05000US09001,0.073,0.198
2015,"Hartford County, CT",05000US09003,0.089,0.227
2016,"Hartford County, CT",05000US09003,0.094,0.231
2015,"Litchfield County, CT",05000US09005,0.071,0.197
2016,"Litchfield County, CT",05000US09005,0.079,0.205
2016,"Middlesex County, CT",05000US09007,0.082,0.213
2015,"Middlesex County, CT",05000US09007,0.087,0.202
2016,"New Haven County, CT",05000US09009,0.088,0.231
2015,"New Haven County, CT",05000US09009,0.095,0.241
2015,"New London County, CT",05000US09011,0.086,0.214
2016,"New London County, CT",05000US09011,0.084,0.216
2016,"Tolland County, CT",05000US09013,0.067,0.177
2015,"Tolland County, CT",05000US09013,0.079,0.172
2015,"Windham County, CT",05000US09015,0.102,0.235
2016,"Windham County, CT",05000US09015,0.084,0.240
2016,"Kent County, DE",05000US10001,0.117,0.281
2015,"Kent County, DE",05000US10001,0.114,0.274
2015,"New Castle County, DE",05000US10003,0.085,0.216
2016,"New Castle County, DE",05000US10003,0.097,0.230
2015,"Sussex County, DE",05000US10005,0.118,0.261
2016,"Sussex County, DE",05000US10005,0.127,0.267
2016,"District of Columbia, DC",05000US11001,0.083,0.170
2015,"District of Columbia, DC",05000US11001,0.082,0.175
2016,"Alachua County, FL",05000US12001,0.084,0.192
2015,"Alachua County, FL",05000US12001,0.073,0.207
2015,Baker County,05000US12003,0.138,0.327
2016,Baker County,05000US12003,0.092,0.358
2015,"Bay County, FL",05000US12005,0.104,0.253
2016,"Bay County, FL",05000US12005,0.093,0.274
2015,Bradford County,05000US12007,0.137,0.311
2016,Bradford County,05000US12007,0.106,0.334
2016,"Brevard County, FL",05000US12009,0.108,0.246
2015,"Brevard County, FL",05000US12009,0.122,0.250
2015,"Broward County, FL",05000US12011,0.095,0.227
2016,"Broward County, FL",05000US12011,0.111,0.239
2015,Calhoun County,05000US12013,0.142,0.325
2016,Calhoun County,05000US12013,0.116,0.339
2016,"Charlotte County, FL",05000US12015,0.124,0.240
2015,"Charlotte County, FL",05000US12015,0.134,0.231
2015,"Citrus County, FL",05000US12017,0.121,0.260
2016,"Citrus County, FL",05000US12017,0.132,0.281
2015,"Clay County, FL",05000US12019,0.110,0.247
2016,"Clay County, FL",05000US12019,0.090,0.251
2016,"Collier County, FL",05000US12021,0.118,0.178
2015,"Collier County, FL",05000US12021,0.101,0.169
2015,Columbia County,05000US12023,0.135,0.303
2016,Columbia County,05000US12023,0.108,0.323
2016,DeSoto County,05000US12027,0.133,0.310
2015,DeSoto County,05000US12027,0.131,0.316
2015,Dixie County,05000US12029,0.150,0.343
2016,Dixie County,05000US12029,0.117,0.316
2015,"Duval County, FL",05000US12031,0.115,0.254
2016,"Duval County, FL",05000US12031,0.102,0.237
2016,"Escambia County, FL",05000US12033,0.102,0.259
2015,"Escambia County, FL",05000US12033,0.123,0.244
2016,Flagler County,05000US12035,0.125,0.230
2015,Flagler County,05000US12035,0.121,0.227
2015,Franklin County,05000US12037,0.103,0.290
2016,Franklin County,05000US12037,0.107,0.271
2015,Gadsden County,05000US12039,0.153,0.309
2016,Gadsden County,05000US12039,0.148,0.323
2015,Gilchrist County,05000US12041,0.108,0.274
2016,Gilchrist County,05000US12041,0.103,0.310
2015,Glades County,05000US12043,0.131,0.339
2016,Glades County,05000US12043,0.130,0.339
2015,Gulf County,05000US12045,0.118,0.265
2016,Gulf County,05000US12045,0.106,0.284
2015,Hamilton County,05000US12047,0.145,0.319
2016,Hamilton County,05000US12047,0.121,0.329
2016,Hardee County,05000US12049,0.126,0.339
2015,Hardee County,05000US12049,0.141,0.305
2015,Hendry County,05000US12051,0.119,0.309
2016,Hendry County,05000US12051,0.130,0.313
2016,"Hernando County, FL",05000US12053,0.119,0.262
2015,"Hernando County, FL",05000US12053,0.128,0.258
2015,"Highlands County, FL",05000US12055,0.144,0.273
2016,"Highlands County, FL",05000US12055,0.139,0.286
2016,"Hillsborough County, FL",05000US12057,0.104,0.242
2015,"Hillsborough County, FL",05000US12057,0.106,0.221
2015,Holmes County,05000US12059,0.146,0.319
2016,Holmes County,05000US12059,0.110,0.356
2016,"Indian River County, FL",05000US12061,0.119,0.252
2015,"Indian River County, FL",05000US12061,0.120,0.239
2016,Jackson County,05000US12063,0.116,0.325
2015,Jackson County,05000US12063,0.133,0.322
2016,Jefferson County,05000US12065,0.129,0.270
2015,Jefferson County,05000US12065,0.142,0.277
2015,Lafayette County,05000US12067,0.119,0.295
2016,Lafayette County,05000US12067,0.099,0.331
2015,"Lake County, FL",05000US12069,0.129,0.235
2016,"Lake County, FL",05000US12069,0.119,0.258
2015,"Lee County, FL",05000US12071,0.103,0.242
2016,"Lee County, FL",05000US12071,0.114,0.238
2015,"Leon County, FL",05000US12073,0.092,0.201
2016,"Leon County, FL",05000US12073,0.085,0.186
2016,Levy County,05000US12075,0.124,0.314
2015,Levy County,05000US12075,0.131,0.328
2015,Liberty County,05000US12077,0.122,0.327
2016,Liberty County,05000US12077,0.097,0.306
2015,Madison County,05000US12079,0.142,0.295
2016,Madison County,05000US12079,0.130,0.298
2016,"Manatee County, FL",05000US12081,0.113,0.219
2015,"Manatee County, FL",05000US12081,0.119,0.240
2015,"Marion County, FL",05000US12083,0.120,0.280
2016,"Marion County, FL",05000US12083,0.122,0.278
2016,"Martin County, FL",05000US12085,0.111,0.214
2015,"Martin County, FL",05000US12085,0.090,0.202
2016,"Miami-Dade County, FL",05000US12086,0.132,0.223
2015,"Miami-Dade County, FL",05000US12086,0.084,0.211
2016,Monroe County,05000US12087,0.105,0.207
2015,Monroe County,05000US12087,0.075,0.175
2015,Nassau County,05000US12089,0.096,0.233
2016,Nassau County,05000US12089,0.098,0.237
2016,"Okaloosa County, FL",05000US12091,0.086,0.247
2015,"Okaloosa County, FL",05000US12091,0.097,0.228
2015,Okeechobee County,05000US12093,0.111,0.319
2016,Okeechobee County,05000US12093,0.124,0.296
2016,"Orange County, FL",05000US12095,0.097,0.230
2015,"Orange County, FL",05000US12095,0.089,0.234
2015,"Osceola County, FL",05000US12097,0.098,0.265
2016,"Osceola County, FL",05000US12097,0.119,0.268
2016,"Palm Beach County, FL",05000US12099,0.112,0.233
2015,"Palm Beach County, FL",05000US12099,0.093,0.222
2015,"Pasco County, FL",05000US12101,0.117,0.278
2016,"Pasco County, FL",05000US12101,0.111,0.252
2016,"Pinellas County, FL",05000US12103,0.108,0.237
2015,"Pinellas County, FL",05000US12103,0.114,0.203
2015,"Polk County, FL",05000US12105,0.124,0.255
2016,"Polk County, FL",05000US12105,0.119,0.279
2015,Putnam County,05000US12107,0.145,0.333
2016,Putnam County,05000US12107,0.129,0.316
2016,"St. Johns County, FL",05000US12109,0.088,0.182
2015,"St. Johns County, FL",05000US12109,0.081,0.171
2016,"St. Lucie County, FL",05000US12111,0.122,0.257
2015,"St. Lucie County, FL",05000US12111,0.134,0.247
2015,"Santa Rosa County, FL",05000US12113,0.101,0.243
2016,"Santa Rosa County, FL",05000US12113,0.086,0.247
2016,"Sarasota County, FL",05000US12115,0.111,0.209
2015,"Sarasota County, FL",05000US12115,0.103,0.197
2015,"Seminole County, FL",05000US12117,0.110,0.207
2016,"Seminole County, FL",05000US12117,0.094,0.208
2016,"Sumter County, FL",05000US12119,0.139,0.215
2015,"Sumter County, FL",05000US12119,0.145,0.201
2015,Suwannee County,05000US12121,0.127,0.288
2016,Suwannee County,05000US12121,0.116,0.292
2015,Taylor County,05000US12123,0.137,0.320
2016,Taylor County,05000US12123,0.109,0.355
2016,Union County,05000US12125,0.106,0.312
2015,Union County,05000US12125,0.133,0.303
2015,"Volusia County, FL",05000US12127,0.126,0.269
2016,"Volusia County, FL",05000US12127,0.122,0.256
2015,Wakulla County,05000US12129,0.117,0.275
2016,Wakulla County,05000US12129,0.087,0.264
2016,Walton County,05000US12131,0.103,0.244
2015,Walton County,05000US12131,0.106,0.262
2016,Washington County,05000US12133,0.108,0.345
2015,Washington County,05000US12133,0.141,0.301
2015,Appling County,05000US13001,0.151,0.293
2016,Appling County,05000US13001,0.130,0.296
2016,Atkinson County,05000US13003,0.140,0.315
2015,Atkinson County,05000US13003,0.113,0.317
2015,Bacon County,05000US13005,0.110,0.321
2016,Bacon County,05000US13005,0.117,0.280
2015,Baker County,05000US13007,0.144,0.292
2016,Baker County,05000US13007,0.161,0.286
2016,Baldwin County,05000US13009,0.133,0.247
2015,Baldwin County,05000US13009,0.116,0.292
2015,Banks County,05000US13011,0.113,0.295
2016,Banks County,05000US13011,0.109,0.283
2016,Barrow County,05000US13013,0.096,0.308
2015,Barrow County,05000US13013,0.112,0.308
2015,"Bartow County, GA",05000US13015,0.108,0.261
2016,"Bartow County, GA",05000US13015,0.104,0.266
2016,Ben Hill County,05000US13017,0.152,0.299
2015,Ben Hill County,05000US13017,0.144,0.322
2015,Berrien County,05000US13019,0.123,0.344
2016,Berrien County,05000US13019,0.129,0.345
2016,"Bibb County, GA",05000US13021,0.144,0.271
2015,"Bibb County, GA",05000US13021,0.109,0.276
2015,Bleckley County,05000US13023,0.139,0.274
2016,Bleckley County,05000US13023,0.116,0.291
2016,Brantley County,05000US13025,0.112,0.270
2015,Brantley County,05000US13025,0.111,0.251
2016,Brooks County,05000US13027,0.148,0.291
2015,Brooks County,05000US13027,0.155,0.302
2016,Bryan County,05000US13029,0.093,0.256
2015,Bryan County,05000US13029,0.106,0.240
2016,Bulloch County,05000US13031,0.100,0.254
2015,Bulloch County,05000US13031,0.106,0.244
2015,Burke County,05000US13033,0.131,0.286
2016,Burke County,05000US13033,0.154,0.278
2015,Butts County,05000US13035,0.123,0.291
2016,Butts County,05000US13035,0.113,0.301
2015,Calhoun County,05000US13037,0.123,0.282
2016,Calhoun County,05000US13037,0.176,0.284
2016,Camden County,05000US13039,0.095,0.248
2015,Camden County,05000US13039,0.109,0.236
2016,Candler County,05000US13043,0.149,0.306
2015,Candler County,05000US13043,0.121,0.297
2015,"Carroll County, GA",05000US13045,0.124,0.270
2016,"Carroll County, GA",05000US13045,0.104,0.290
2016,Catoosa County,05000US13047,0.098,0.301
2015,Catoosa County,05000US13047,0.123,0.302
2016,Charlton County,05000US13049,0.112,0.292
2015,Charlton County,05000US13049,0.110,0.281
2016,"Chatham County, GA",05000US13051,0.114,0.241
2015,"Chatham County, GA",05000US13051,0.102,0.237
2015,Chattahoochee County,05000US13053,0.071,0.269
2016,Chattahoochee County,05000US13053,0.051,0.275
2016,Chattooga County,05000US13055,0.121,0.275
2015,Chattooga County,05000US13055,0.124,0.275
2015,"Cherokee County, GA",05000US13057,0.099,0.225
2016,"Cherokee County, GA",05000US13057,0.089,0.216
2015,"Clarke County, GA",05000US13059,0.098,0.247
2016,"Clarke County, GA",05000US13059,0.098,0.246
2015,Clay County,05000US13061,0.169,0.311
2016,Clay County,05000US13061,0.228,0.307
2016,"Clayton County, GA",05000US13063,0.140,0.260
2015,"Clayton County, GA",05000US13063,0.106,0.258
2015,Clinch County,05000US13065,0.128,0.296
2016,Clinch County,05000US13065,0.137,0.298
2016,"Cobb County, GA",05000US13067,0.093,0.183
2015,"Cobb County, GA",05000US13067,0.089,0.194
2015,Coffee County,05000US13069,0.115,0.334
2016,Coffee County,05000US13069,0.125,0.340
2016,Colquitt County,05000US13071,0.138,0.338
2015,Colquitt County,05000US13071,0.126,0.304
2015,"Columbia County, GA",05000US13073,0.095,0.234
2016,"Columbia County, GA",05000US13073,0.092,0.230
2015,Cook County,05000US13075,0.133,0.281
2016,Cook County,05000US13075,0.133,0.274
2016,"Coweta County, GA",05000US13077,0.100,0.251
2015,"Coweta County, GA",05000US13077,0.105,0.259
2015,Crawford County,05000US13079,0.130,0.295
2016,Crawford County,05000US13079,0.130,0.326
2015,Crisp County,05000US13081,0.142,0.326
2016,Crisp County,05000US13081,0.152,0.312
2016,Dade County,05000US13083,0.099,0.269
2015,Dade County,05000US13083,0.118,0.279
2015,Dawson County,05000US13085,0.109,0.239
2016,Dawson County,05000US13085,0.104,0.231
